代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),总市值(元),市盈率,市净率,市销率,
600519.SH,贵州茅台,2014-12-04,1019.8355,1068.8366,1019.8355,1066.5703,11778143,2020248736,56.9638,5.6422,171.5252,1.0314,198856111740,198856111740,13.4728,4.0799,6.4001,
600519.SH,贵州茅台,2014-12-05,1090.2133,1096.1547,1032.6983,1046.9086,11290144,1943937520,-19.6617,-1.8435,172.18,0.9886,195190298160,195190298160,13.2245,4.0047,6.2822,
600519.SH,贵州茅台,2014-12-08,1034.1683,1081.0256,1024.1231,1059.4651,10089431,1731248492,12.5565,1.1994,171.5903,0.8835,197531394060,197531394060,13.3831,4.0527,6.3575,
600519.SH,贵州茅台,2014-12-09,1053.5237,1143.0733,1050.4612,1058.7914,15189028,2713372288,-0.6738,-0.0636,178.6403,1.33,197405774280,197405774280,13.3746,4.0501,6.3535,
600519.SH,贵州茅台,2014-12-10,1071.8991,1123.9628,1071.8991,1102.0348,10665611,1919193466,43.2435,4.0842,179.9422,0.9339,205468280160,205468280160,13.9208,4.2156,6.6129,
600519.SH,贵州茅台,2014-12-11,1102.5248,1114.4076,1073.6754,1077.3505,5488215,975885692,-24.6843,-2.2399,177.8148,0.4806,200866028220,200866028220,13.609,4.1211,6.4648,
600519.SH,贵州茅台,2014-12-12,1082.8019,1108.5887,1078.0243,1081.6381,5105516,911591087,4.2876,0.398,178.5502,0.4471,201665426820,201665426820,13.6632,4.1375,6.4906,
600519.SH,贵州茅台,2014-12-15,1081.6994,1127.6379,1074.533,1127.2704,7096432,1281924243,45.6323,4.2188,180.6435,0.6214,210173311920,210173311920,14.2396,4.3121,6.7644,
600519.SH,贵州茅台,2014-12-16,1125.1879,1125.1879,1090.9483,1106.3837,5112944,918180186,-20.8867,-1.8529,179.5796,0.4477,206279098740,206279098740,13.9758,4.2322,6.639,
600519.SH,贵州茅台,2014-12-17,1102.4636,1111.4063,1089.0495,1096.8285,6002047,1071735185,-9.5552,-0.8636,178.5616,0.5256,204497581860,204497581860,13.8551,4.1956,6.5817,
600519.SH,贵州茅台,2014-12-18,1100.626,1116.0001,1096.3997,1098.4822,3856750,695500784,1.6538,0.1508,180.3334,0.3377,204805921320,204805921320,13.876,4.202,6.5916,
600519.SH,贵州茅台,2014-12-19,1096.7672,1114.6526,1090.2746,1107.5475,4963106,892730640,9.0652,0.8252,179.8734,0.4346,206496078360,206496078360,13.9905,4.2366,6.646,
600519.SH,贵州茅台,2014-12-22,1100.381,1128.8017,1077.2893,1127.6379,7362381,1327712485,20.0905,1.814,180.3374,0.6447,210241831800,210241831800,14.2442,4.3135,6.7666,
600519.SH,贵州茅台,2014-12-23,1125.6779,1185.153,1114.8364,1156.7936,8565082,1611272919,29.1557,2.5856,188.1211,0.75,215677742280,215677742280,14.6125,4.425,6.9415,
600519.SH,贵州茅台,2014-12-24,1151.5259,1174.8015,1106.6899,1121.2678,6355459,1187206211,-35.5258,-3.0711,186.801,0.5565,209054153880,209054153880,14.1638,4.2891,6.7284,
600519.SH,贵州茅台,2014-12-25,1121.819,1139.2757,1108.7112,1138.2344,4407168,806958774,16.9666,1.5132,183.1014,0.3859,212217488340,212217488340,14.3781,4.354,6.8302,
600519.SH,贵州茅台,2014-12-26,1133.7018,1157.6511,1120.9003,1148.8921,4267749,793340608,10.6577,0.9363,185.892,0.3737,214204564860,214204564860,14.5127,4.3948,6.8941,
600519.SH,贵州茅台,2014-12-29,1152.1385,1163.7762,1114.7751,1123.8403,8983865,1678243808,-25.0518,-2.1805,186.8064,0.7867,209533793040,209533793040,14.1963,4.299,6.7438,
600519.SH,贵州茅台,2014-12-30,1120.9003,1151.4034,1117.7152,1144.4208,5617110,1043215631,20.5805,1.8313,185.7211,0.4919,213370906320,213370906320,14.4562,4.3777,6.8673,
