,代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),总市值(元),市盈率,市净率,市销率,年份,月份,year,month,day,day_of_week,MA_5,MA_10,daily_return,volatility_5,volatility_10,RSI_14
3689,600519.SH,贵州茅台,2016-11-16,2198.2309,2209.3688,2185.5519,2193.6076,1339981.0,419672477.0,-6.0243,-0.2739,313.1929,0.1067,393378341070.0,393378341070,23.7777,5.7308,11.7613,2016,2016-11,2016,11,16,2,2202.8682,2210.1953999999996,-0.0027387764289107386,0.010713334571255824,0.009534469502368404,43.422922359262365
3690,600519.SH,贵州茅台,2016-11-17,2186.1123,2192.5569,2175.2546,2178.8271,1833776.0,570642087.0,-14.7805,-0.6738,311.1842,0.146,390727763712.0,390727763712,23.6174,5.6922,11.682,2016,2016-11,2016,11,17,3,2191.5341399999998,2206.8190000000004,-0.006737987231626996,0.009318634848616511,0.009662202104976559,40.05297218369672
3691,600519.SH,贵州茅台,2016-11-18,2179.6677,2184.1509,2170.7013,2171.5419,1937769.0,601883505.0,-7.2852,-0.3344,310.6064,0.1543,389421318000.0,389421318000,23.5385,5.6732,11.643,2016,2016-11,2016,11,18,4,2184.41708,2203.4426,-0.0033436338294120516,0.008293144973012976,0.00966327050486232,36.90280205379846
3692,600519.SH,贵州茅台,2016-11-21,2178.687,2183.1702,2160.1238,2168.0395,2608384.0,807014528.0,-3.5025,-0.1613,309.3925,0.2076,388793219100.0,388793219100,23.5005,5.664,11.6242,2016,2016-11,2016,11,21,0,2182.3296,2199.3586999999998,-0.0016128631918178593,0.006255483680925416,0.009601182422565862,37.863434348114176
3693,600519.SH,贵州茅台,2016-11-22,2173.6434,2174.6942,2160.1238,2163.6263,2642427.0,816561740.0,-4.4131,-0.2036,309.0196,0.2104,388001814486.0,388001814486,23.4527,5.6525,11.6005,2016,2016-11,2016,11,22,1,2175.1284800000003,2191.5621600000004,-0.0020355717688722574,0.0020360284311992387,0.007635159798795171,39.010804870893516
3694,600519.SH,贵州茅台,2016-11-23,2178.5469,2192.5569,2165.3075,2192.2066,3401504.0,1058266299.0,28.5803,1.3209,311.1172,0.2708,393127101510.0,393127101510,23.7625,5.7271,11.7538,2016,2016-11,2016,11,23,2,2174.8482799999997,2188.85824,0.013209443793505304,0.007709741194356661,0.008873477647998755,45.46869935922256
3695,600519.SH,贵州茅台,2016-11-24,2193.9579,2220.5768,2181.489,2220.0864,3907870.0,1227937711.0,27.8798,1.2718,314.2217,0.3111,398126768754.0,398126768754,24.0647,5.8,11.9033,2016,2016-11,2016,11,24,3,2183.10014,2187.31714,0.012717688195994059,0.008403071491993283,0.009584050143149442,53.00998474693977
3696,600519.SH,贵州茅台,2016-11-25,2220.857,2227.5817,2195.499,2219.8062,2236967.0,706042467.0,-0.2802,-0.0126,315.6249,0.1781,398076520842.0,398076520842,24.0616,5.7992,11.9018,2016,2016-11,2016,11,25,4,2192.753,2188.58504,-0.00012621130420875648,0.007823734450753517,0.008603612444617381,52.25562590589773
3697,600519.SH,贵州茅台,2016-11-28,2224.4295,2242.8526,2217.7748,2238.0892,4925301.0,1568882892.0,18.283,0.8236,318.5354,0.3921,401355197100.0,401355197100,24.2598,5.847,11.9998,2016,2016-11,2016,11,28,0,2206.7629399999996,2194.54627,0.008236304592716293,0.007130989201788423,0.007414651842241942,49.23123995014966
3698,600519.SH,贵州茅台,2016-11-29,2246.4952,2314.7937,2237.4587,2269.3314,5883062.0,1911874428.0,31.2422,1.3959,324.9795,0.4683,406957839288.0,406957839288,24.5985,5.9286,12.1673,2016,2016-11,2016,11,29,1,2227.90396,2201.51622,0.013959318511523211,0.005878149606374932,0.00796081159771625,60.58005510815034
3699,600519.SH,贵州茅台,2016-11-30,2250.1377,2264.7081,2230.734,2235.1471,2675237.0,855564591.0,-34.1843,-1.5064,319.8089,0.213,400827594024.0,400827594024,24.2279,5.8393,11.984,2016,2016-11,2016,11,30,2,2236.49206,2205.6701700000003,-0.015063599789788218,0.011974593474767816,0.009731429046054738,49.93121416136061
3700,600519.SH,贵州茅台,2016-12-01,2241.5917,2273.7445,2232.3451,2248.7368,2794182.0,896065026.0,13.5896,0.608,320.6896,0.2224,403264617756.0,403264617756,24.3752,5.8748,12.0569,2016,2016-12,2016,12,1,3,2242.2221400000003,2212.66114,0.0060800025197447205,0.011094435281119778,0.009298827822339914,58.67407350581868
3701,600519.SH,贵州茅台,2016-12-02,2248.5967,2264.0076,2234.5867,2253.9905,3062833.0,984836869.0,5.2537,0.2336,321.5444,0.2438,404206766106.0,404206766106,24.4322,5.8886,12.085,2016,2016-12,2016,12,2,4,2249.059,2220.906,0.0023362894225771313,0.01099643104282477,0.009023985153768246,67.44335280785089
3702,600519.SH,贵州茅台,2016-12-05,2235.9877,2273.3943,2212.3109,2213.0814,4206081.0,1342647367.0,-40.909,-1.815,319.2158,0.3348,396870570954.0,396870570954,23.9887,5.7817,11.8657,2016,2016-12,2016,12,5,0,2244.0574399999996,2225.4101899999996,-0.01814963284006732,0.013875496857612534,0.011338440193966348,52.846962358159956
3703,600519.SH,贵州茅台,2016-12-06,2215.1829,2287.6844,2215.1829,2286.5636,3892309.0,1251764484.0,73.4822,3.3204,321.5995,0.3098,410048085876.0,410048085876,24.7853,5.9737,12.2597,2016,2016-12,2016,12,6,1,2247.50388,2237.70392,0.03320356856281914,0.02053709191086596,0.014840018313895736,65.30564192609114
3704,600519.SH,贵州茅台,2016-12-07,2291.4671,2301.134,2269.4014,2293.7787,2527174.0,825849253.0,7.2151,0.3155,326.7877,0.2012,411341969610.0,411341969610,24.8635,5.9925,12.2984,2016,2016-12,2016,12,7,2,2259.2302,2247.8611300000002,0.003155433769697069,0.018319950937081952,0.014609015283016393,69.41091602713132
3705,600519.SH,贵州茅台,2016-12-08,2297.7015,2381.6912,2290.6265,2365.6498,5447578.0,1825332444.0,71.871,3.1333,335.0723,0.4337,424230559038.0,424230559038,25.6425,6.1803,12.6837,2016,2016-12,2016,12,8,3,2282.6128,2262.4174700000003,0.031333057543868614,0.021741558125160727,0.016778346825177176,76.90813318942247
3706,600519.SH,贵州茅台,2016-12-09,2362.0772,2377.6283,2339.8014,2366.0,3449559.0,1162079790.0,0.3502,0.0148,336.8778,0.2746,424293368928.0,424293368928,25.6463,6.1812,12.6856,2016,2016-12,2016,12,9,4,2305.0146999999997,2277.0368499999995,0.00014803543618335802,0.021964726820527292,0.01676653910345785,77.68414257549142
3707,600519.SH,贵州茅台,2016-12-12,2365.5797,2381.6912,2281.52,2289.6458,5033244.0,1667557014.0,-76.3542,-3.2271,331.3086,0.4007,410600812908.0,410600812908,24.8187,5.9817,12.2762,2016,2016-12,2016,12,12,0,2320.32758,2282.19251,-0.03227142857142862,0.026845089068630812,0.020731369804395924,64.67133950256951
3708,600519.SH,贵州茅台,2016-12-13,2289.5057,2346.6663,2280.119,2332.7264,4178000.0,1384533791.0,43.0806,1.8815,331.3867,0.3326,418326429378.0,418326429378,25.2856,6.0943,12.5072,2016,2016-12,2016,12,13,1,2329.56014,2288.53201,0.018815399307613445,0.023966021938403307,0.02108418728524227,65.82517860223786
3709,600519.SH,贵州茅台,2016-12-14,2332.6563,2340.1517,2301.134,2327.5427,3202902.0,1062697134.0,-5.1837,-0.2222,331.792,0.255,417396843006.0,417396843006,25.2295,6.0807,12.4794,2016,2016-12,2016,12,14,2,2336.31294,2297.77157,-0.002222163730817295,0.024146627325261315,0.020238670549848004,62.7535699000639
3710,600519.SH,贵州茅台,2016-12-15,2328.8737,2332.5863,2280.6794,2297.9817,3920275.0,1285279911.0,-29.561,-1.2701,327.8545,0.3121,412095688290.0,412095688290,24.909,6.0035,12.3209,2016,2016-12,2016,12,15,3,2322.77932,2302.6960599999998,-0.012700518877698852,0.018723870063617764,0.020909503746906814,58.675368724394346
3711,600519.SH,贵州茅台,2016-12-16,2290.6265,2310.8008,2266.6695,2294.6894,2505126.0,818412412.0,-3.2923,-0.1433,326.6951,0.1994,411505275324.0,411505275324,24.8733,5.9949,12.3033,2016,2016-12,2016,12,16,4,2308.5172000000002,2306.76595,-0.0014326920009848365,0.018614605762311942,0.020944014693127833,56.49726541855332
3712,600519.SH,贵州茅台,2016-12-19,2283.6215,2342.2532,2280.8896,2283.3413,3047187.0,1002365465.0,-11.3481,-0.4945,328.9478,0.2426,409470234888.0,409470234888,24.7503,5.9652,12.2424,2016,2016-12,2016,12,19,0,2307.2563,2313.79194,-0.0049453751780088595,0.011678338828078729,0.019924804313023296,51.68519755684305
3713,600519.SH,贵州茅台,2016-12-20,2283.9017,2290.6265,2254.2707,2286.9839,3083159.0,1001345157.0,3.6426,0.1595,324.779,0.2454,410123457744.0,410123457744,24.7898,5.9748,12.2619,2016,2016-12,2016,12,20,1,2298.1078,2313.83397,0.001595293704011791,0.005422971868371947,0.016938717797719213,56.72971664897584
3714,600519.SH,贵州茅台,2016-12-21,2289.926,2306.6679,2266.5294,2302.2548,2471124.0,807548103.0,15.2708,0.6677,326.7938,0.1967,412861968948.0,412861968948,24.9553,6.0146,12.3438,2016,2016-12,2016,12,21,2,2293.05022,2314.68158,0.006677309796540243,0.007273068439524651,0.017044490168234363,56.917780808800494
3715,600519.SH,贵州茅台,2016-12-22,2297.6315,2300.8538,2275.776,2278.0175,1467813.0,478750707.0,-24.2372,-1.0528,326.166,0.1168,408515524560.0,408515524560,24.6926,5.9513,12.2139,2016,2016-12,2016,12,22,3,2289.05738,2305.91835,-0.01052763577689153,0.006510871753300927,0.013376204190612416,52.9604601693846
3716,600519.SH,贵州茅台,2016-12-23,2266.4593,2273.1141,2235.4974,2241.8018,3109555.0,1001068078.0,-36.2157,-1.5898,321.9329,0.2475,402020981934.0,402020981934,24.3001,5.8567,12.0197,2016,2016-12,2016,12,23,4,2278.4798600000004,2293.49853,-0.015897902452461254,0.009061680267766927,0.013820182306670495,53.580159808528954
3717,600519.SH,贵州茅台,2016-12-26,2234.7969,2276.5465,2214.9728,2272.974,2600143.0,835811094.0,31.1721,1.3905,321.4481,0.207,407611062144.0,407611062144,24.638,5.9382,12.1868,2016,2016-12,2016,12,26,0,2276.4064,2291.83135,0.013904975899296623,0.012251991363411822,0.011285636098990567,48.106216641814996
3718,600519.SH,贵州茅台,2016-12-27,2273.1841,2303.2355,2266.1091,2284.7423,2006229.0,655887935.0,11.7684,0.5178,326.9258,0.1597,409721474448.0,409721474448,24.7655,5.9689,12.2499,2016,2016-12,2016,12,27,1,2275.9580800000003,2287.03294,0.00517748993169298,0.012532228376691726,0.009322091328729014,48.75650959602938
3719,600519.SH,贵州茅台,2016-12-28,2290.5564,2297.6315,2264.9182,2267.6502,1787811.0,581648979.0,-17.0921,-0.7481,325.3414,0.1423,406656351816.0,406656351816,24.5802,5.9242,12.1583,2016,2016-12,2016,12,28,2,2269.03716,2281.04369,-0.007480974987857381,0.012203930563335108,0.009480671960366725,34.12032049861098
3720,600519.SH,贵州茅台,2016-12-29,2269.6116,2296.7208,2262.6066,2292.798,2122512.0,690986078.0,25.1479,1.109,325.5511,0.169,411166101918.0,411166101918,24.8528,5.9899,12.2931,2016,2016-12,2016,12,29,3,2271.99326,2280.52532,0.011089805649918905,0.012674943735028416,0.009637774459872128,39.020802311447895
3721,600519.SH,贵州茅台,2016-12-30,2287.8946,2348.6977,2287.8946,2340.7121,3468767.0,1152982239.0,47.914,2.0898,332.3896,0.2761,419758494870.0,419758494870,25.3722,6.1151,12.55,2016,2016-12,2016,12,30,4,2291.7753199999997,2285.12759,0.02089765430709578,0.010674925784777956,0.011685658034068928,58.373536984462234
3722,600519.SH,贵州茅台,2017-01-03,2341.6227,2360.6762,2331.3254,2343.5841,2076389.0,695005298.0,2.872,0.1227,334.7183,0.1653,420273535968.0,420273535968,25.4033,6.1226,10.4663,2017,2017-01,2017,1,3,1,2305.8973400000004,2291.15187,0.0012269770383124268,0.010640432514107156,0.011435496814109018,52.05080423288018
3723,600519.SH,贵州茅台,2017-01-04,2344.0044,2466.9417,2343.8643,2465.1204,6525738.0,2245051865.0,121.5363,5.1859,344.0303,0.5195,442068567798.0,442068567798,26.7207,6.4401,11.009,2017,2017-01,2017,1,4,2,2341.97296,2308.96552,0.05185915879869629,0.022926052837916978,0.019273124767156053,68.05146656512821
3724,600519.SH,贵州茅台,2017-01-05,2451.7409,2461.8981,2419.7982,2428.9047,4170448.0,1449077676.0,-36.2157,-1.4691,347.4633,0.332,435574025172.0,435574025172,26.3282,6.3455,10.8473,2017,2017-01,2017,1,5,3,2374.2238599999996,2321.63051,-0.01469124996896698,0.02487805998131634,0.020541091886271425,66.88346958956011
3725,600519.SH,贵州茅台,2017-01-06,2428.2042,2520.2495,2424.4215,2457.0647,6809562.0,2402546296.0,28.16,1.1594,352.8195,0.5421,440623940328.0,440623940328,26.6334,6.4191,10.9731,2017,2017-01,2017,1,6,4,2407.0772,2339.53523,0.011593703120587495,0.024863953122354985,0.019794137142069172,69.6774134128758
3726,600519.SH,贵州茅台,2017-01-09,2436.33,2471.9152,2427.5037,2441.3035,3540500.0,1233977973.0,-15.7612,-0.6415,348.5321,0.2818,437797495278.0,437797495278,26.4626,6.3779,10.9027,2017,2017-01,2017,1,9,0,2427.19548,2359.4854,-0.006414645898416893,0.02599295375854865,0.01873306869605909,68.94003014823285
3727,600519.SH,贵州茅台,2017-01-10,2440.8832,2465.7508,2427.924,2444.7359,3172764.0,1108100804.0,3.4324,0.1406,349.2541,0.2526,438413032200.0,438413032200,26.4998,6.3869,10.918,2017,2017-01,2017,1,10,1,2447.42584,2376.66159,0.001405970212224883,0.025980183202301572,0.018765353859913594,68.92436587683187
3728,600519.SH,贵州茅台,2017-01-11,2437.731,2437.731,2406.2086,2419.8683,2359851.0,814074636.0,-24.8677,-1.0172,344.9687,0.1879,433953530010.0,433953530010,26.2302,6.3219,10.8069,2017,2017-01,2017,1,11,2,2438.37542,2390.1741899999997,-0.010171896277221593,0.010368470961931588,0.019583315536874164,63.79168780328559
3729,600519.SH,贵州茅台,2017-01-12,2427.5737,2433.528,2413.2836,2431.0762,1777940.0,614822051.0,11.208,0.4632,345.8058,0.1415,435963446490.0,435963446490,26.3517,6.3512,10.857,2017,2017-01,2017,1,12,3,2438.80972,2406.5167899999997,0.004631615695779745,0.008692517255068422,0.01902828643472128,68.51382307040811
3730,600519.SH,贵州茅台,2017-01-13,2430.5859,2433.4579,2408.8705,2415.8054,1828248.0,631734939.0,-15.2708,-0.6282,345.5412,0.1455,433224935286.0,433224935286,26.1862,6.3113,10.7888,2017,2017-01,2017,1,13,4,2430.55786,2418.81753,-0.0062814978814731415,0.006141012748920019,0.01941687327751333,72.17067293480639
3731,600519.SH,贵州茅台,2017-01-16,2410.6217,2415.315,2373.2852,2391.9885,3685545.0,1259384863.0,-23.8169,-0.9859,341.7093,0.2934,428953862766.0,428953862766,25.928,6.2491,10.6824,2017,2017-01,2017,1,16,0,2420.69486,2423.94517,-0.009858782499617025,0.006733073073582778,0.01912396750965028,65.45389573812709
3732,600519.SH,贵州茅台,2017-01-17,2399.9041,2462.2484,2395.7011,2445.6466,3518838.0,1223967880.0,53.6581,2.2432,347.833,0.2801,438576337914.0,438576337914,26.5096,6.3893,10.9221,2017,2017-01,2017,1,17,1,2420.877,2434.1514199999997,0.022432423901703524,0.013826358236783699,0.020136924723772553,68.84333143070353
3733,600519.SH,贵州茅台,2017-01-18,2443.8953,2499.1646,2432.197,2487.3262,4600570.0,1622110970.0,41.6796,1.7042,352.5891,0.3662,446050714824.0,446050714824,26.9614,6.4981,11.1082,2017,2017-01,2017,1,18,2,2434.36858,2436.372,0.017042364174774782,0.014100883653413826,0.012645655526590775,74.32517666193326
3734,600519.SH,贵州茅台,2017-01-19,2486.7658,2511.1431,2463.6494,2484.8044,2852392.0,1011320058.0,-2.5218,-0.1014,354.5516,0.2271,445598483616.0,445598483616,26.9341,6.4916,11.0969,2017,2017-01,2017,1,19,3,2445.1142200000004,2441.96197,-0.0010138597824442819,0.014419555071055436,0.011446494345911832,72.38283443036657
3735,600519.SH,贵州茅台,2017-01-20,2486.0653,2503.5777,2472.966,2486.6957,2134417.0,758415995.0,1.8913,0.0761,355.327,0.1699,445937657022.0,445937657022,26.9546,6.4965,11.1054,2017,2017-01,2017,1,20,4,2459.29228,2444.9250700000002,0.0007611464306809257,0.013416576320304397,0.010975996291768608,69.0633066904576
3736,600519.SH,贵州茅台,2017-01-23,2499.9351,2520.3896,2447.9582,2460.287,3258118.0,1151869289.0,-26.4088,-1.062,353.5382,0.2594,441201791316.0,441201791316,26.6683,6.4275,10.9874,2017,2017-01,2017,1,23,0,2472.9519800000003,2446.8234199999997,-0.010619996648564722,0.013642137195830448,0.011375712904123644,64.3571326110903
3737,600519.SH,贵州茅台,2017-01-24,2460.6372,2471.3548,2428.9747,2453.9124,2691458.0,939129474.0,-6.3745,-0.2591,348.9296,0.2143,440058651318.0,440058651318,26.5992,6.4109,10.959,2017,2017-01,2017,1,24,1,2474.60514,2447.74107,-0.0025909985298461224,0.010111697176608135,0.011423452889332424,48.07598948866784
3738,600519.SH,贵州茅台,2017-01-25,2451.6008,2451.6008,2425.122,2435.1391,2299036.0,799259963.0,-18.7733,-0.765,347.65,0.183,436692041214.0,436692041214,26.3957,6.3618,10.8751,2017,2017-01,2017,1,25,2,2464.1677200000004,2449.2681500000003,-0.00765035459293506,0.0047558398529831975,0.011188775133463957,51.138394634221484
3739,600519.SH,贵州茅台,2017-01-26,2438.7116,2443.3349,2390.7976,2412.6531,3782617.0,1303262151.0,-22.486,-0.9234,344.5398,0.3011,432659646276.0,432659646276,26.152,6.3031,10.7747,2017,2017-01,2017,1,26,3,2449.73746,2447.4258400000003,-0.00923396942704413,0.004789893643657126,0.011500186704832495,41.71889485818026
3740,600519.SH,贵州茅台,2017-02-03,2423.721,2445.9968,2416.716,2429.6752,2093643.0,727140789.0,17.0221,0.7055,347.3089,0.1667,435712206930.0,435712206930,26.3365,6.3475,10.8507,2017,2017-02,2017,2,3,4,2438.3333599999996,2448.81282,0.007055345005877678,0.007192036046350971,0.011554363503435906,47.84190406408648
3741,600519.SH,贵州茅台,2017-02-06,2441.1634,2443.9654,2416.4358,2429.6752,1568079.0,543401899.0,0.0,0.0,346.5399,0.1248,435712206930.0,435712206930,26.3365,6.3475,10.8507,2017,2017-02,2017,2,6,0,2432.2110000000002,2452.58149,0.0,0.006508343008639284,0.010965332485619905,47.168814645684044
3742,600519.SH,贵州茅台,2017-02-07,2429.6052,2433.528,2403.6868,2406.769,2051983.0,707114116.0,-22.9063,-0.9428,344.6004,0.1633,431604440124.0,431604440124,26.0882,6.2877,10.7484,2017,2017-02,2017,2,7,1,2422.78232,2448.69373,-0.009427679880833595,0.007216116952791874,0.008624385412455372,47.51923453500959
3743,600519.SH,贵州茅台,2017-02-08,2408.0299,2420.2185,2400.3944,2411.1821,1908854.0,656786314.0,4.4131,0.1834,344.0736,0.152,432395844738.0,432395844738,26.1361,6.2992,10.7681,2017,2017-02,2017,2,8,2,2417.9909199999997,2441.07932,0.0018336200939932379,0.007214331635540225,0.005883319756251903,46.13290050442712
3744,600519.SH,贵州茅台,2017-02-09,2416.716,2443.2649,2413.9841,2434.999,2332438.0,808958183.0,23.8169,0.9878,346.8294,0.1857,436666917258.0,436666917258,26.3942,6.3614,10.8745,2017,2017-02,2017,2,9,3,2422.4601,2436.09878,0.009877686135775443,0.007452291760596422,0.007176196315617652,53.61096081327882
3745,600519.SH,贵州茅台,2017-02-10,2442.074,2450.48,2416.716,2417.2764,2405659.0,835679322.0,-17.7226,-0.7278,347.3806,0.1915,433488736824.0,433488736824,26.2021,6.3151,10.7954,2017,2017-02,2017,2,10,4,2419.98034,2429.1568500000003,-0.007278278143029837,0.007710318044670852,0.007282100684511467,54.86915724813742
3746,600519.SH,贵州茅台,2017-02-13,2409.7111,2465.0504,2395.1407,2449.9897,5358790.0,1869148354.0,32.7132,1.3533,348.8004,0.4266,439355180550.0,439355180550,26.5567,6.4006,10.9415,2017,2017-02,2017,2,13,0,2424.04324,2428.12712,0.013533123477315057,0.010140878389271609,0.008331395990116742,50.90962784239066
3747,600519.SH,贵州茅台,2017-02-14,2448.5186,2469.9538,2445.4364,2453.2119,2655868.0,931733735.0,3.2223,0.1315,350.8208,0.2114,439933031538.0,439933031538,26.5916,6.409,10.9558,2017,2017-02,2017,2,14,1,2433.3318200000003,2428.05707,0.0013151892026319612,0.008130579808845854,0.008308178229307565,41.48301236168189
3748,600519.SH,贵州茅台,2017-02-15,2462.2484,2468.833,2432.127,2441.4436,2625696.0,917475854.0,-11.7684,-0.4797,349.422,0.209,437822619234.0,437822619234,26.4641,6.3783,10.9033,2017,2017-02,2017,2,15,2,2439.38412,2428.68752,-0.004797098856401116,0.009033571840438903,0.008061489177852283,39.652279081666265
3749,600519.SH,贵州茅台,2017-02-16,2441.2334,2442.074,2420.2886,2438.3614,1764230.0,612607282.0,-3.0822,-0.1262,347.2378,0.1404,437269892202.0,437269892202,26.4307,6.3702,10.8895,2017,2017-02,2017,2,16,3,2440.0566,2431.25835,-0.0012624498063360523,0.00809317783467435,0.007380704861603976,38.53058357596585
3750,600519.SH,贵州茅台,2017-02-17,2444.0354,2482.843,2434.2285,2455.6637,2910234.0,1022647971.0,17.3023,0.7096,351.3972,0.2317,440372700768.0,440372700768,26.6182,6.4154,10.9668,2017,2017-02,2017,2,17,4,2447.7340599999998,2433.8572,0.007095871842459633,0.007234779826786759,0.0073843576359545054,48.85336584606096
3751,600519.SH,贵州茅台,2017-02-20,2454.6129,2538.0422,2451.8109,2530.8271,6185340.0,2215563601.0,75.1634,3.0608,358.1959,0.4924,453851703162.0,453851703162,27.433,6.6118,11.3025,2017,2017-02,2017,2,20,0,2463.90154,2443.97239,0.030608181405295865,0.014109212795362569,0.011866239738343994,64.2228188048532
